fact_id,qid,name_a_dev,name_a_lat,name_b_dev,name_b_lat,dev_lang,relation_tier_num,relation_tier,name_b_dev_source,name_b_lat_source,generated_lat,name_b_cross_score,occupation_qids,country_qids,lang_priority,a_b_dev_similarity,audit_pass,issues,split,sim_first_name,sim_second_name,devanagari_pair_similarity,machine_notes,same_person,both_are_real_names,two_scripts_same_name_a,two_scripts_same_name_b,keep,reviewer_notes,source_url,review_method,corpus_batch,name_a_dev_source,name_a_lat_source,name_a_cross_score,a_b_lat_similarity,sitelink_count
q103774,Q103774,पंडित रविशंकर,Pandit Ravi Shankar,रविशंकर,Ravi Shankar,hi,3,alias_observed,google_en_to_hi,label,FALSE,81.82,Q158852|Q177220|Q2526255|Q36834|Q51679083|Q639669|Q82955,Q129286|Q1775277|Q668,,87.5,,,,,,,manually check A cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q103774,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,alias,70.97,78.57,0
q32927,Q32927,वालेरी लियोन्टीव,Valery Leontiev,वालेरी याकोवलेविच लियोन्टीव,Valery Yakovlevich Leontiev,hi,3,alias_observed,google_en_to_hi,alias,FALSE,81.63,Q10798782|Q10800557|Q177220|Q33999|Q36834|Q49757|Q5716684,Q15180|Q159|Q30,,55.56,,,,,,,manually check A cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q32927,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,70.97,71.79,0
q193492,Q193492,डैनियल अरैप मोई,Daniel arap Moi,डैनियल टोरोटिच अरैप मोई,Daniel Torotich arap Moi,hi,3,alias_observed,google_en_to_hi,alias,FALSE,73.91,Q82955|Q83307,Q114,,82.35,,,,,,,manually check A cross-script lexical equivalence; manually check B cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q193492,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,70.97,76.47,0
q3525834,Q3525834,जोडी फील्ड्स,Jodie Fields,जोडी मैरी फील्ड्स,Jodie Maree Fields,hi,3,alias_observed,google_en_to_hi,alias,FALSE,70.97,Q12299841,Q408,,88,,,,,,,manually check A cross-script lexical equivalence; manually check B cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q3525834,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,72.73,81.48,0
q3348235,Q3348235,इयान स्मिथ,Ian Smith,इयान डेविड स्टॉकली स्मिथ,Ian David Stockley Smith,hi,3,alias_observed,google_en_to_hi,alias,FALSE,70.83,Q12299841,Q664,,56.25,,,,,,,manually check B cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q3348235,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,84.21,55.17,0
q41914,Q41914,डॉ. मनमोहन सिंह,Dr Manmohan Singh,मनमोहन सिंह,Manmohan Singh,hi,3,alias_observed,google_en_to_hi,label,FALSE,82.76,Q1622272|Q188094|Q212238|Q806798|Q82955,Q129286|Q668,,81.82,,,,,,,manually check A cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q41914,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,alias,70.59,92.86,0
q185225,Q185225,सैंटी कैज़ोर्ला,Santi Cazorla,सैंटियागो कैज़ोरला गोंज़ालेज़,Santiago Cazorla Gonzalez,hi,3,alias_observed,google_en_to_hi,alias,FALSE,70.59,Q937857,Q29,,50,,,,,,,manually check B cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q185225,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,83.33,68.57,0
q3530761,Q3530761,हामिश बेनेट,Hamish Bennett,हामिश काइल बेनेट,Hamish Kyle Bennett,hi,3,alias_observed,google_en_to_hi,alias,FALSE,70.59,Q12299841,Q664,,76.92,,,,,,,manually check B cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q3530761,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,84.62,86.67,0
q192689,Q192689,बर्ट्राम ब्रॉकहाउस,Bertram Brockhouse,बर्ट्रम नेविल ब्रॉकहाउस,Bertram Neville Brockhouse,hi,3,alias_observed,google_en_to_hi,alias,FALSE,70.59,Q1622272|Q16742096|Q169470,Q16,,82.93,,,,,,,manually check A cross-script lexical equivalence; manually check B cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q192689,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,70.27,82.93,0
q2038289,Q2038289,टोनी ग्रेग,Tony Greig,एंथोनी विलियम ग्रेग,Anthony William Greig,hi,3,alias_observed,google_en_to_hi,alias,FALSE,70.27,Q12299841,Q258,,61.54,,,,,,,manually check B cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q2038289,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,77.78,64.29,0
q3526896,Q3526896,अल्बर्ट ट्रॉट,Albert Trott,अल्बर्ट एडविन ट्रॉट,Albert Edwin Trott,hi,3,alias_observed,google_en_to_hi,alias,FALSE,70.27,Q12299841,Q408|Q664,,82.76,,,,,,,manually check A cross-script lexical equivalence; manually check B cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q3526896,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,72,81.48,0
q954720,Q954720,जोहान सेबेस्टियन वेलहेवन,Johan Sebastian Welhaven,जोहान सेबेस्टियन कैमरमेयर वेलहेवन,Johan Sebastian Cammermeyer Welhaven,hi,3,alias_observed,google_en_to_hi,alias,FALSE,70.27,Q13570226|Q1622272|Q214917|Q36180|Q4263842|Q4964182|Q49757,Q20,,85.19,,,,,,,manually check B cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q954720,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,81.63,80,0
q58292,Q58292,एस एम कृष्णा,S. M. Krishna,सोमनहल्ली मल्ला कृष्णा,Somanahalli Mallaiah Krishna,hi,3,alias_observed,verified_hindi,alias,FALSE,89.36,Q40348|Q82955,Q129286|Q668,,53.33,,,,,,,manually check A cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q58292,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,verified_hindi,,70,51.43,0
q5526073,Q5526073,गैरी ट्रूप,Gary Troup,गैरी बर्ट्राम ट्रूप,Gary Bertram Troup,hi,3,alias_observed,google_en_to_hi,alias,FALSE,74.29,Q10547393|Q12299841,Q664,,69.23,,,,,,,manually check A cross-script lexical equivalence; manually check B cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q5526073,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,70,72,0
q52157472,Q52157472,एरिक बोवेन,Eric Bowen,एरिक ह्यूबर्ट बोवेन,Eric Hubert Bowen,hi,3,alias_observed,google_en_to_hi,alias,FALSE,70.59,Q483501,Q1775277|Q20|Q668,,69.23,,,,,,,manually check A cross-script lexical equivalence; manually check B cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q52157472,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,70,75,0
q3529779,Q3529779,टिमोथी ग्रांट साउथी,Timothy Grant Southee,टिम साउथी,Tim Southee,hi,3,alias_observed,google_en_to_hi,label,FALSE,70,Q12299841,Q664,,58.33,,,,,,,manually check B cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q3529779,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,alias,75.68,68.97,0
q36226,Q36226,एम्बर रेने,Amber Rayne,एम्बर रायन,Amber Ryane,hi,3,alias_observed,google_en_to_hi,alias,FALSE,70,Q10800557|Q4610556|Q488111|Q8193763,Q30,,88.89,,,,,,,manually check B cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q36226,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,76.19,90,0
q131355,Q131355,ज़ुल्फ़िकार अली भुट्टो,Zulfikar Ali Bhutto,शहीद ज़ुल्फ़िकार अली भुट्टो,Shaheed Zulfiqar Ali Bhutto,hi,3,alias_observed,google_en_to_hi,alias,FALSE,69.77,Q193391|Q40348|Q82955,Q129286|Q843,,91.89,,,,,,,manually check B cross-script lexical equivalence; A and B may be only spelling variants rather than distinct aliases; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q131355,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,81.08,78.05,0
q1766640,Q1766640,वकार यूनिस,Waqar Younis,वकार यूनिस मैतला,Waqar Younis Maitla,hi,3,alias_observed,google_en_to_hi,alias,FALSE,77.78,Q12299841|Q2066131,Q843,,78.26,,,,,,,manually check A cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q1766640,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,69.57,78.57,0
q29328,Q29328,ब्रायन लार्सन,Brianne Larson,ब्री लार्सन,Brie Larson,hi,3,alias_observed,manual,label,FALSE,76.19,Q10798782|Q10800557|Q177220|Q2526255|Q28389|Q3282637|Q33999|Q3455803|Q578109,Q16|Q30,,94.74,,,,,,,manually check A cross-script lexical equivalence; A and B may be only spelling variants rather than distinct aliases; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q29328,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,manual,alias,69.57,86.96,0
q5106066,Q5106066,क्रिस केर्न्स,Chris Cairns,क्रिस्टोफर लांस केर्न्स,Christopher Lance Cairns,hi,3,alias_observed,google_en_to_hi,alias,FALSE,71.11,Q12299841,Q664,,70.59,,,,,,,manually check A cross-script lexical equivalence; manually check B cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q5106066,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,69.57,66.67,0
q313903,Q313903,बाल्थाज़ार जोहान्स वोर्स्टर,Balthazar Johannes Vorster,बी. जे. वोर्स्टर,B. J. Vorster,hi,3,alias_observed,google_en_to_hi,label,FALSE,69.57,Q82955|Q83307,Q258,,50,,,,,,,manually check A cross-script lexical equivalence; manually check B cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q313903,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,alias,73.08,54.55,0
q193871,Q193871,मार्शल मैकलुहान,Marshall MacLuhan,हर्बर्ट मार्शल मैकलुहान,Herbert Marshall McLuhan,hi,3,alias_observed,google_en_to_hi,alias,FALSE,69.39,Q1622272|Q17167049|Q2306091|Q36180|Q361809|Q4263842|Q4964182|Q6051619|Q6386271|Q846430,Q16,,80,,,,,,,manually check A cross-script lexical equivalence; manually check B cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q193871,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,alias,74.29,78.95,0
q5262385,Q5262385,डेरेक स्टर्लिंग,Derek Stirling,डेरेक अलेक्जेंडर स्टर्लिंग,Derek Alexander Stirling,hi,3,alias_observed,google_en_to_hi,alias,FALSE,69.39,Q12299841,Q664,,73.68,,,,,,,manually check B cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q5262385,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,78.57,74.29,0
q81960,Q81960,रॉबर्ट बर्न्स,Robert Burns,रॉबी बर्न्स,Robbie Burns,hi,3,alias_observed,google_en_to_hi,alias,FALSE,69.57,Q131512|Q14915627|Q36180|Q49757|Q753110|Q8178443,Q161885,,81.82,,,,,,,manually check A cross-script lexical equivalence; manually check B cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q81960,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,69.23,81.82,0
q181369,Q181369,चेन-निंग यांग,Chen-ning Yang,यांग चेन-निंग,Yang Chen-ning,hi,3,alias_observed,google_en_to_hi,alias,FALSE,69.23,Q1622272|Q169470|Q19350898,Q13426199|Q148|Q30|Q865,,63.64,,,,,,,manually check A cross-script lexical equivalence; manually check B cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q181369,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,69.23,66.67,0
q201885,Q201885,थियोफ़ानिस गेकास,Theofanis Gekas,फ़ैनिस गेकास,Fanis Gekas,hi,3,alias_observed,google_en_to_hi,alias,FALSE,69.23,Q628099|Q937857,Q41,,80,,,,,,,manually check B cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q201885,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,81.25,83.33,0
q2725608,Q2725608,एरिक टिंडिल,Eric Tindill,एरिक विलियम थॉमस टिंडिल,Eric William Thomas Tindill,hi,3,alias_observed,google_en_to_hi,alias,FALSE,69.23,Q12299841|Q14089670|Q2143894|Q2859671,Q664,,66.67,,,,,,,manually check A cross-script lexical equivalence; manually check B cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q2725608,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,69.57,62.86,0
q151364,Q151364,विडकुन क्विस्लिंग,Vidkun Qvisling,विदकुन अब्राहम लॉरिट्ज़ जोंसन क्विस्लिंग,Vidkun Abraham Lauritz Jonssøn Quisling,hi,3,alias_observed,google_en_to_hi,alias,FALSE,69.14,Q102249165|Q189290|Q4991371|Q82955,Q20,,60.71,,,,,,,manually check B cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q151364,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,alias,75,53.06,0
q3525755,Q3525755,क्लाइव हाल्से,Clive Halse,क्लाइव ग्रे हेल्से,Clive Gray Halse,hi,3,alias_observed,google_en_to_hi,alias,FALSE,68.97,Q12299841,Q258,,87.5,,,,,,,manually check A cross-script lexical equivalence; manually check B cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q3525755,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,72.73,83.33,0
q57079,Q57079,जुर्गन क्लिंसमैन,Jürgen Klinsmann,जुएर्गेन क्लिंसमैन,Juergen Klinsmann,hi,3,alias_observed,google_en_to_hi,alias,FALSE,70.59,Q628099|Q937857,Q183|Q30|Q713750,,78.79,,,,,,,manually check A cross-script lexical equivalence; manually check B cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q57079,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,68.75,90.32,0
q161933,Q161933,अल्बर्तो मोराविया,Alberto Moravia,अल्बर्तो पिंकेरली,Alberto Pincherle,hi,3,alias_observed,verified_hindi,alias,FALSE,68.75,Q1930187|Q214917|Q2526255|Q28389|Q36180|Q49757|Q6430706|Q6625963|Q82955,Q38,,45.71,,,,,,,manually check B cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q161933,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,verified_hindi,,93.33,53.33,0
q4679585,Q4679585,एडम पारोर,Adam Parore,एडम क्रेग पारोर,Adam Craig Parore,hi,3,alias_observed,google_en_to_hi,alias,FALSE,68.75,Q12299841,Q664,,69.57,,,,,,,manually check B cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q4679585,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,90,80,0
q3527828,Q3527828,मार्टिन डेविड क्रो,Martin David Crowe,मार्टिन क्रो,Martin Crowe,hi,3,alias_observed,google_en_to_hi,label,FALSE,76.19,Q12299841,Q664,,66.67,,,,,,,manually check A cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q3527828,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,alias,68.57,81.48,0
q4757536,Q4757536,एंड्रयू जोन्स,Andrew Jones,एंड्रयू हॉवर्ड जोन्स,Andrew Howard Jones,hi,3,alias_observed,google_en_to_hi,alias,FALSE,68.57,Q12299841,Q664,,78.57,,,,,,,manually check A cross-script lexical equivalence; manually check B cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q4757536,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,70,78.57,0
q4980488,Q4980488,ब्रायन युइले,Bryan Yuile,ब्रायन विलियम युइले,Bryan William Yuile,hi,3,alias_observed,google_en_to_hi,alias,FALSE,68.57,Q12299841,Q664,,76.92,,,,,,,manually check B cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q4980488,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,76.19,74.07,0
q3531169,Q3531169,जेसी डैनियल राइडर,Jesse Daniel Ryder,जेसी राइडर,Jesse Ryder,hi,3,alias_observed,google_en_to_hi,label,FALSE,69.57,Q12299841,Q664,,66.67,,,,,,,manually check A cross-script lexical equivalence; manually check B cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q3531169,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,alias,68.42,76.92,0
q62891,Q62891,हेइके कामेरलिंग ओन्नेस,Heike Kamerlingh Onnes,एच. कामेरलिंग ओन्स,H. Kamerlingh Onnes,hi,3,alias_observed,google_en_to_hi,alias,FALSE,68.42,Q1622272|Q169470|Q205375|Q901,Q29999,,88.24,,,,,,,manually check A cross-script lexical equivalence; manually check B cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q62891,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,72.73,88.89,0
q57077,Q57077,कार्ल फर्डिनेंड ब्रौन,Karl Ferdinand Braun,फर्डिनेंड ब्रौन,Ferdinand Braun,hi,3,alias_observed,google_en_to_hi,alias,FALSE,77.42,Q1622272|Q169470|Q205375,Q27306|Q529605,,64.71,,,,,,,manually check A cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q57077,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,68.29,87.5,0
q5386369,Q5386369,एरिक डेम्पस्टर,Eric Dempster,एरिक विलियम डेम्पस्टर,Eric William Dempster,hi,3,alias_observed,google_en_to_hi,alias,FALSE,68.29,Q12299841|Q2143894,Q664,,81.25,,,,,,,manually check A cross-script lexical equivalence; manually check B cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q5386369,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,74.07,77.42,0
q7453101,Q7453101,सेरेन वाटर्स,Seren Waters,सेरेन रॉबर्ट वाटर्स,Seren Robert Waters,hi,3,alias_observed,google_en_to_hi,alias,FALSE,68.29,Q12299841,Q114,,78.57,,,,,,,manually check A cross-script lexical equivalence; manually check B cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q7453101,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,69.23,78.57,0
q57284,Q57284,ओलाफुर राग्नर ग्रिम्सन,Ólafur Ragnar Grímsson,ओलाफुर रगनार ग्रिम्सन,Olafur Ragnar Grimsson,hi,3,alias_observed,google_en_to_hi,alias,FALSE,77.27,Q1238570|Q1622272|Q82955,Q189,,90,,,,,,,manually check A cross-script lexical equivalence; A and B may be only spelling variants rather than distinct aliases; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q57284,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,68.18,90,0
q297000,Q297000,हेंड्रिक वेरवोर्ड,Hendrik Verwoerd,हेंड्रिक फ़्रेंच वेरवोर्ड,Hendrik Frensch Verwoerd,hi,3,alias_observed,google_en_to_hi,label,FALSE,68.09,Q1622272|Q212980|Q2285706|Q82955,Q258,,86.36,,,,,,,manually check B cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q297000,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,alias,78.79,81.08,0
q3525850,Q3525850,हेरोल्ड बॉमगार्टनर,Harold Baumgartner,हेरोल्ड वेन बॉमगार्टनर,Harold Vane Baumgartner,hi,3,alias_observed,google_en_to_hi,alias,FALSE,68,Q12299841,Q258,,87.18,,,,,,,manually check A cross-script lexical equivalence; manually check B cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q3525850,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,73.17,89.47,0
q55691,Q55691,शिरीष अत्रे-पै,Shirish Atre-Pai,शिरीष पई,Shirish Pai,hi,3,alias_observed,google_en_to_hi,alias,FALSE,84.21,Q36180|Q49757|Q7019111,Q129286|Q1775277|Q668,,63.64,,,,,,,manually check A cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q55691,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,66.67,83.33,0
q167281,Q167281,तोतो दी नटले,Totò Di Natale,एंटोनियो डि नटले,Antonio Di Natale,hi,3,alias_observed,google_en_to_hi,label,FALSE,83.87,Q628099|Q937857,Q38,,92.86,,,,,,,manually check A cross-script lexical equivalence; A and B may be only spelling variants rather than distinct aliases; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q167281,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,alias,66.67,74.07,0
q40262,Q40262,डेविड ग्रॉस,David Gross,डेविड जोनाथन ग्रॉस,David Jonathan Gross,hi,3,alias_observed,google_en_to_hi,alias,FALSE,82.05,Q118313857|Q1622272|Q169470|Q19350898,Q30,,73.33,,,,,,,manually check A cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q40262,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,66.67,71.43,0
q215522,Q215522,मेमो ओचोआ,Memo Ochoa,गुइलेर्मो ओचोआ,Guillermo Ochoa,hi,3,alias_observed,google_en_to_hi,label,FALSE,80,Q937857,Q96,,53.85,,,,,,,manually check A cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q215522,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,alias,66.67,69.57,0
q79983,Q79983,होसे मोरिन्हो,José Mourinho,जोस मोरिन्हो,Jose Mourinho,hi,3,alias_observed,manual,alias,FALSE,80,Q193391|Q628099|Q937857,Q45,,75,,,,,,,manually check A cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q79983,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,manual,,66.67,91.67,0
q483145,Q483145,लुइस फिगो,Luís Figo,लुईस फिगो,Luis Figo,hi,3,alias_observed,manual,alias,FALSE,77.78,Q937857,Q45,,87.5,,,,,,,manually check A cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q483145,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,manual,,66.67,87.5,0
q6983527,Q6983527,नजमुल हुसैन,Nazmul Hossain,मोहम्मद नजमुल हुसैन,Mohammad Nazmul Hossain,hi,3,alias_observed,google_en_to_hi,alias,FALSE,77.27,Q12299841,Q902,,77.42,,,,,,,manually check A cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q6983527,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,66.67,76.47,0
q3527698,Q3527698,खंडू रंगनेकर,Khandu Rangnekar,खंडेराव मोरेश्वर रंगनेकर,Khanderao Moreshwar Rangnekar,hi,3,alias_observed,google_en_to_hi,alias,FALSE,77.19,Q12299841,Q129286|Q1775277|Q668,,78.95,,,,,,,manually check A cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q3527698,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,66.67,66.67,0
q80137,Q80137,एमिली ब्रोंटी,Emily Brontë,एमिली ब्रोंटे,Emily Bronte,hi,3,alias_observed,manual,alias,FALSE,76.19,Q1540278|Q36180|Q37226|Q49757|Q6625963|Q8178443,Q174193,,91.67,,,,,,,manually check A cross-script lexical equivalence; A and B may be only spelling variants rather than distinct aliases; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q80137,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,manual,,66.67,90.91,0
q5273218,Q5273218,डिक मोट्ज़,Dick Motz,रिचर्ड चार्ल्स मोट्ज़,Richard Charles Motz,hi,3,alias_observed,google_en_to_hi,alias,FALSE,75.68,Q12299841|Q14089670,Q664,,46.15,,,,,,,manually check A cross-script lexical equivalence; same-person relation inferred from aliases; verify source,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q5273218,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,label,66.67,46.15,0
